strain	cluster
USA/WA-S2290/2020	334
USA/WA-S2289/2020	334
USA/WA-S2292/2020	334
USA/WA-S2291/2020	334
USA/WA-UW-2244/2020	335
USA/WA-UW196/2020	336
USA/WA-UW287/2020	336
USA/WA-S438/2020	337
USA/WA-S753/2020	338
USA/WA-S751/2020	338
USA/WA-S895/2020	338
USA/WA-S752/2020	338
USA/WA-S819/2020	338
USA/WA-S651/2020	338
USA/WA-UW123/2020	339
USA/WA-UW252/2020	340
USA/WA-UW-2541/2020	341
USA/WA-UW-2986/2020	342
USA/WA-UW-3060/2020	343
USA/WA-UW-6190/2020	344
USA/WA-UW-6204/2020	344
USA/WA-UW-3963/2020	345
USA/WA-S684/2020	346
USA/WA-UW-1319/2020	347
USA/WA-UW-11608/2020	348
USA/WA-UW-10298/2020	348
USA/WA-UW-12401/2020	348
USA/WA-UW-10283/2020	348
USA/WA-UW-11078/2020	348
USA/WA-S2749/2020	348
USA/WA-UW-10284/2020	348
USA/WA-S2717/2020	349
USA/WA-UW-12716/2020	349
USA/WA-UW-5746/2020	350
USA/WA-QDX-917/2020	351
USA/WA-UW-1947/2020	352
USA/WA-UW-3828/2020	353
USA/WA-UW-3832/2020	354
USA/WA-UW-6327/2020	355
USA/WA-UW-11673/2020	355
USA/WA-UW-2281/2020	356
USA/WA-S915/2020	357
USA/WA-S746/2020	357
USA/WA-UW337/2020	357
USA/WA-S747/2020	357
USA/WA-S750/2020	357
USA/WA-S748/2020	357
USA/WA-UW-4607/2020	357
USA/WA-S916/2020	357
USA/WA-S907/2020	357
USA/WA-S908/2020	357
USA/WA-S688/2020	357
USA/WA-S689/2020	357
USA/WA-UW-5932/2020	357
USA/WA-S692/2020	357
USA/WA-S687/2020	357
USA/WA-S695/2020	357
USA/WA-UW-2132/2020	357
USA/WA-UW-4197/2020	357
USA/WA-UW-6507/2020	357
USA/WA-UW-4925/2020	357
USA/WA-S671/2020	357
USA/WA-S745/2020	357
USA/WA-S945/2020	357
USA/WA-S1954/2020	357
USA/WA-UW-1779/2020	357
USA/WA-UW-22180/2020	358
USA/WA-UW-1570/2020	359
USA/WA-UW-1595/2020	359
USA/WA-UW-1329/2020	360
USA/WA-QDX-2441/2020	361
USA/WA-UW-1698/2020	361
USA/WA-S943/2020	361
USA/WA-S944/2020	361
USA/WA-UW-3941/2020	361
USA/WA-UW-9500/2020	361
USA/WA-S495/2020	361
USA/WA-UW-4921/2020	362
USA/WA-UW-2428/2020	362
USA/WA-UW-2736/2020	362
USA/WA-UW-10447/2020	362
USA/WA-S2716/2020	362
USA/WA-UW-10115/2020	362
USA/WA-S1527/2020	362
USA/WA-UW-10521/2020	362
USA/WA-UW-10131/2020	362
USA/WA-UW-10042/2020	362
USA/WA-UW-10128/2020	362
USA/WA-UW-10113/2020	362
USA/WA-UW-10510/2020	362
USA/WA-UW-10107/2020	362
USA/WA-UW-10129/2020	362
USA/WA-UW-10028/2020	362
USA/WA-UW-10034/2020	362
USA/WA-UW-10138/2020	362
USA/WA-UW-10114/2020	362
USA/WA-UW-10088/2020	362
USA/WA-UW-10039/2020	362
USA/WA-UW-10101/2020	362
USA/WA-UW-10105/2020	362
USA/WA-UW-10124/2020	362
USA/WA-UW-10030/2020	362
USA/WA-UW-10090/2020	362
USA/WA-UW-10108/2020	362
USA/WA-UW-10038/2020	362
USA/WA-UW-10093/2020	362
USA/WA-UW-10199/2020	362
USA/WA-UW-10127/2020	362
USA/WA-UW-10126/2020	362
USA/WA-UW-10133/2020	362
USA/WA-UW-10110/2020	362
USA/WA-UW-10511/2020	362
USA/WA-UW-10027/2020	362
USA/WA-UW-10116/2020	362
USA/WA-UW-10029/2020	362
USA/WA-UW-10036/2020	362
USA/WA-UW-10089/2020	362
USA/WA-UW-10040/2020	362
USA/WA-UW-10117/2020	362
USA/WA-UW-10094/2020	362
USA/WA-UW-10130/2020	362
USA/WA-UW-10118/2020	362
USA/WA-UW-10102/2020	362
USA/WA-UW-10031/2020	362
USA/WA-UW-10106/2020	362
USA/WA-UW-10091/2020	362
USA/WA-S2750/2020	363
USA/WA-UW-1661/2020	364
USA/WA-S2426/2020	364
USA/WA-S562/2020	364
USA/WA-S1551/2020	364
USA/WA-S1473/2020	364
USA/WA-UW-4616/2020	364
USA/WA-UW-23283/2020	364
USA/WA-S180/2020	364
USA/WA-UW-1872/2020	364
USA/WA-S231/2020	364
USA/WA-S203/2020	364
USA/WA-S197/2020	364
USA/WA-S363/2020	364
USA/WA-S189/2020	364
USA/WA-S511/2020	364
USA/WA-S536/2020	364
USA/WA-S332/2020	364
USA/WA-S226/2020	364
USA/WA-S364/2020	364
USA/WA-UW-1680/2020	364
USA/WA-S362/2020	364
USA/WA-S205/2020	364
USA/WA-S191/2020	364
USA/WA-S831/2020	364
USA/WA-S218/2020	364
USA/WA-UW-2142/2020	364
USA/WA-S390/2020	364
USA/WA-S384/2020	364
USA/WA-S388/2020	364
USA/WA-UW-3935/2020	364
USA/WA-UW-1620/2020	364
USA/WA-S371/2020	364
USA/WA-S387/2020	364
USA/WA-S378/2020	364
USA/WA-S382/2020	364
USA/WA-S379/2020	364
USA/WA-S389/2020	364
USA/WA-UW-3662/2020	364
USA/WA-S381/2020	364
USA/WA-S449/2020	364
USA/WA-S911/2020	364
USA/WA-S1995/2020	364
USA/WA-S2386/2020	364
USA/WA-S168/2020	364
USA/WA-S167/2020	364
USA/WA-S169/2020	364
USA/WA-S179/2020	364
USA/WA-S186/2020	364
USA/WA-S744/2020	364
USA/WA-UW-1799/2020	364
USA/WA-S204/2020	364
USA/WA-S208/2020	364
USA/WA-S209/2020	364
USA/WA-UW-2071/2020	364
USA/WA-S718/2020	364
USA/WA-S361/2020	364
USA/WA-S192/2020	364
USA/WA-S188/2020	364
USA/WA-S195/2020	364
USA/WA-UW-2062/2020	364
USA/WA-S206/2020	364
USA/WA-S202/2020	364
USA/WA-S220/2020	364
USA/WA-S217/2020	364
USA/WA-S198/2020	364
USA/WA-S228/2020	364
USA/WA-S199/2020	364
USA/WA-S223/2020	364
USA/WA-S225/2020	364
USA/WA-S216/2020	364
USA/WA-S182/2020	364
USA/WA-UW-2916/2020	364
USA/WA-UW-2146/2020	364
USA/WA-S521/2020	364
USA/WA-UW-4755/2020	365
USA/WA-UW-11633/2020	366
USA/WA-S587/2020	367
USA/WA-UW-2213/2020	367
USA/WA-UW-5738/2020	368
USA/WA-UW-6244/2020	368
USA/WA-UW-6486/2020	368
USA/WA-UW-3984/2020	369
USA/WA-S2495/2020	370
USA/WA-S604/2020	371
USA/WA-UW-1611/2020	372
USA/WA-UW-1501/2020	372
USA/WA-UW-3415/2020	373
USA/WA-UW-4779/2020	374
USA/WA-UW-4413/2020	375
USA/WA-S1550/2020	375
USA/WA-S1562/2020	375
USA/WA-UW-1732/2020	376
USA/WA-S653/2020	377
USA/WA-UW-2145/2020	378
USA/WA-UW-2144/2020	378
USA/WA-S565/2020	379
USA/WA-UW-4324/2020	380
USA/WA-S571/2020	381
USA/WA-S561/2020	381
USA/WA-UW-2317/2020	381
USA/WA-S261/2020	381
USA/WA-UW-2618/2020	381
USA/WA-UW-2386/2020	381
USA/WA-UW-2537/2020	381
USA/WA-UW-2382/2020	381
USA/WA-UW-2240/2020	382
USA/WA-S775/2020	383
USA/WA-S767/2020	383
USA/WA-S781/2020	383
USA/WA-S777/2020	383
USA/WA-S774/2020	383
USA/WA-S773/2020	383
USA/WA-S779/2020	383
USA/WA-S776/2020	383
USA/WA-S705/2020	384
USA/WA-UW-5016/2020	385
USA/WA-S679/2020	385
USA/WA-S708/2020	385
USA/WA-UW203/2020	386
USA/WA-UW-529/2020	387
USA/WA-UW-11297/2020	388
USA/WA-UW-21710/2020	388
USA/WA-S2746/2020	388
USA/WA-S2745/2020	388
USA/WA-UW-22217/2020	388
USA/WA-UW-26860/2020	388
USA/WA-SFS-S2850/2020	388
USA/WA-UW-10588/2020	389
USA/WA-S768/2020	389
USA/WA-UW-4541/2020	389
USA/WA-UW-4777/2020	389
USA/WA-S600/2020	389
USA/WA-S617/2020	389
USA/WA-S622/2020	389
USA/WA-S2195/2020	389
USA/WA-UW-1766/2020	390
USA/WA-S597/2020	391
USA/WA-UW-1770/2020	392
USA/WA-UW-4227/2020	393
USA/WA-UW-6985/2020	394
USA/WA-UW-2149/2020	394
USA/WA-UW-22328/2020	395
USA/WA-UW-3167/2020	396
USA/WA-S2631/2020	397
USA/WA-S2637/2020	397
USA/WA-UW-4898/2020	398
USA/WA-S829/2020	399
USA/WA-S832/2020	399
USA/WA-S1711/2020	399
USA/WA-UW-8800/2020	400
USA/WA-UW-23430/2020	400
USA/WA-UW-21986/2020	400
USA/WA-UW-1433/2020	401
USA/WA-S742/2020	401
USA/WA-S1106/2020	401
USA/WA-S1150/2020	401
USA/WA-S772/2020	401
USA/WA-UW-2565/2020	401
USA/WA-UW-3946/2020	401
USA/WA-UW-2253/2020	402
USA/WA-UW-4999/2020	402
USA/WA-UW-4775/2020	402
USA/WA-UW-4732/2020	402
USA/WA-S569/2020	403
USA/WA-UW-4180/2020	403
USA/WA-QDX-236/2020	404
USA/WA-S1485/2020	404
USA/WA-UW-6663/2020	404
USA/WA-UW-2087/2020	404
USA/WA-UW-7745/2020	404
USA/WA-S652/2020	404
USA/WA-UW140/2020	405
USA/WA-S1272/2020	406
USA/WA-UW-2108/2020	407
USA/WA-UW-1998/2020	408
USA/WA-UW-4741/2020	409
USA/WA-UW-4646/2020	410
USA/WA-UW-6184/2020	410
USA/WA-UW-1874/2020	411
USA/WA-UW-2016/2020	411
USA/WA-S1481/2020	412
USA/WA-UW-7236/2020	412
USA/WA-UW-2776/2020	412
USA/WA-UW-2761/2020	412
USA/WA-UW-6438/2020	412
USA/WA-UW-2540/2020	413
USA/WA-UW-8824/2020	414
USA/WA-UW-10552/2020	414
USA/WA-UW-10158/2020	414
USA/WA-S1487/2020	414
USA/WA-S1480/2020	414
USA/WA-OHSU-0031/2020	415
USA/WA-UW-862/2020	416
USA/WA-UW359/2020	416
USA/WA-S1638/2020	417
USA/WA-S1644/2020	417
USA/WA-S1642/2020	418
USA/WA-S1634/2020	419
USA/WA-S1643/2020	419
USA/WA-S1641/2020	419
USA/WA-UW-7032/2020	420
USA/WA-UW122/2020	421
USA/WA-UW134/2020	421
USA/WA-UW-4406/2020	422
USA/WA-S601/2020	423
USA/WA-UW-1624/2020	423
USA/WA-S1000/2020	424
USA/WA-S1184/2020	424
USA/WA-S999/2020	424
USA/WA-S1183/2020	424
USA/WA-S314/2020	425
USA/WA-UW-6399/2020	425
USA/WA-UW-10696/2020	425
USA/WA-UW-5095/2020	426
USA/WA-UW-11349/2020	427
USA/WA-UW-11328/2020	427
USA/WA-UW-3018/2020	428
USA/WA-UW-3996/2020	428
USA/WA-UW-4041/2020	428
USA/WA-UW-2818/2020	428
USA/WA-S778/2020	428
USA/WA-S596/2020	428
USA/WA-S477/2020	428
USA/WA-S483/2020	428
USA/WA-S469/2020	428
USA/WA-UW-5847/2020	428
USA/WA-S475/2020	428
USA/WA-S276/2020	428
USA/WA-UW-4316/2020	428
USA/WA-UW-4500/2020	428
USA/WA-S293/2020	428
USA/WA-UW-6240/2020	428
USA/WA-UW-4579/2020	428
USA/WA-UW-1690/2020	429
USA/WA-UW-4589/2020	429
USA/WA-S976/2020	429
USA/WA-UW-4592/2020	429
USA/WA-UW-6765/2020	429
USA/WA-UW-8012/2020	429
USA/WA-UW-7763/2020	429
USA/WA-UW-8550/2020	430
USA/WA-S729/2020	431
USA/WA-S1959/2020	432
USA/WA-S833/2020	432
USA/WA-UW-4744/2020	433
USA/WA-UW-6535/2020	434
USA/WA-UW-6173/2020	434
USA/WA-UW-4603/2020	434
USA/WA-UW-4068/2020	434
USA/WA-QDX-1085/2020	435
USA/WA-S266/2020	435
USA/WA-S1266/2020	435
USA/WA-UW-10339/2020	435
USA/WA-UW-9210/2020	435
USA/WA-UW-9569/2020	435
USA/WA-UW-9407/2020	435
USA/WA-UW-9333/2020	435
USA/WA-UW-9339/2020	435
USA/WA-UW-9338/2020	435
USA/WA-UW-10206/2020	435
USA/WA-UW-9229/2020	435
USA/WA-UW-9422/2020	435
USA/WA-UW-9520/2020	435
USA/WA-QDX-235/2020	435
USA/WA-UW-11338/2020	435
USA/WA-UW-10831/2020	435
USA/WA-UW-11661/2020	435
USA/WA-UW-11580/2020	435
USA/WA-UW-11438/2020	435
USA/WA-UW-8165/2020	435
USA/WA-UW-8330/2020	435
USA/WA-UW-8423/2020	435
USA/WA-UW-8422/2020	435
USA/WA-UW-8636/2020	435
USA/WA-UW-10449/2020	435
USA/WA-UW-10687/2020	435
USA/WA-UW-11043/2020	435
USA/WA-UW-10653/2020	435
USA/WA-S738/2020	436
USA/WA-UW-5181/2020	437
USA/WA-UW-2091/2020	438
USA/WA-UW-352/2020	438
USA/WA-UW-1928/2020	438
USA/WA-UW117/2020	439
USA/WA-UW-1561/2020	440
USA/WA-UW104/2020	441
USA/WA-UW-2131/2020	441
USA/WA-UW-1322/2020	442
USA/WA-UW-1420/2020	443
USA/WA-UW-1478/2020	444
USA/WA-UW-1471/2020	444
USA/WA-UW-6514/2020	444
USA/WA-UW-4111/2020	444
USA/WA-UW-11823/2020	444
USA/WA-UW-12879/2020	444
USA/WA-UW-12878/2020	444
USA/WA-UW-2236/2020	445
USA/WA-S2907/2020	446
USA/WA-S2709/2020	447
USA/WA-S610/2020	447
USA/WA-S614/2020	447
USA/WA-UW-12705/2020	447
USA/WA-UW-12378/2020	447
USA/WA-S611/2020	447
USA/WA-UW-2744/2020	447
USA/WA-UW-7777/2020	447
USA/WA-S612/2020	447
USA/WA-UW-2795/2020	448
USA/WA-UW-2346/2020	448
USA/WA-UW-5756/2020	449
USA/WA-S926/2020	450
USA/WA-UW-2234/2020	451
USA/WA-UW-11436/2020	451
USA/WA-UW-4770/2020	452
USA/WA-UW-4114/2020	452
USA/WA-UW-7128/2020	453
USA/WA-UW-22460/2020	454
USA/WA-UW-16407/2020	454
USA/WA-UW-13894/2020	454
USA/WA-UW-13227/2020	454
USA/WA-UW-22994/2020	454
USA/WA-S2720/2020	454
USA/WA-UW-12962/2020	454
USA/WA-UW-22312/2020	455
USA/WA-UW-12593/2020	455
USA/WA-UW-3630/2020	456
USA/WA-UW-23617/2020	456
USA/WA-S2802/2020	456
USA/WA-UW-12706/2020	456
USA/WA-UW-1764/2020	457
USA/WA-UW-3188/2020	457
USA/WA-UW-4769/2020	457
USA/WA-UW-3939/2020	457
USA/WA-UW-3883/2020	457
USA/WA-UW-3070/2020	457
USA/WA-UW-2767/2020	457
USA/WA-UW-5781/2020	457
USA/WA-UW-3986/2020	458
USA/WA-UW-4620/2020	459
USA/WA-UW-7164/2020	460
USA/WA-UW-5732/2020	460
USA/WA-OHSU-0032/2020	460
USA/WA-OHSU-0035/2020	460
USA/WA-OHSU-0034/2020	460
USA/WA-QDX-2319/2020	461
USA/WA-UW-2270/2020	462
USA/WA-QDX-1271/2020	463
USA/WA-UW-10769/2020	464
USA/WA-UW-10826/2020	464
USA/WA-S2725/2020	465
USA/WA-UW-24191/2020	466
USA/WA-UW-11611/2020	467
USA/WA-S2742/2020	468
USA/WA-S2741/2020	468
USA/WA-S2734/2020	468
USA/WA-S2737/2020	468
USA/WA-S2740/2020	468
USA/WA-UW-22370/2020	469
USA/WA-UW-11442/2020	469
USA/WA-UW-12709/2020	470
USA/WA-UW-12548/2020	470
USA/WA-UW-12392/2020	470
USA/WA-UW-6481/2020	471
USA/WA-QDX-22/2020	472
USA/WA-UW210/2020	473
USA/WA-UW-8851/2020	474
USA/WA-UW-10231/2020	474
USA/WA-S2711/2020	474
USA/WA-S2710/2020	474
USA/WA-UW-27033/2020	475
USA/WA-UW-4602/2020	476
USA/WA-UW-4407/2020	476
USA/WA-UW-3969/2020	476
USA/WA-UW-4210/2020	476
USA/WA-UW-4499/2020	476
USA/WA-UW-4326/2020	476
USA/WA-UW-4315/2020	476
USA/WA-S468/2020	476
USA/WA-S460/2020	476
USA/WA-UW-5192/2020	476
USA/WA-UW-4322/2020	476
USA/WA-S474/2020	476
USA/WA-UW-11090/2020	477
USA/WA-UW-13299/2020	478
USA/WA-UW-12027/2020	479
USA/WA-UW-24736/2020	480
USA/WA-UW-24946/2020	480
USA/WA-S2784/2020	480
USA/WA-S2645/2020	481
USA/WA-S2644/2020	481
USA/WA-S2648/2020	481
USA/WA-S2646/2020	481
USA/WA-UW-11287/2020	481
USA/WA-S1800/2020	481
USA/WA-S2634/2020	481
USA/WA-S1464/2020	481
USA/WA-S1787/2020	481
USA/WA-S1802/2020	481
USA/WA-S1405/2020	481
USA/WA-S1458/2020	481
USA/WA-S1636/2020	481
USA/WA-S1637/2020	481
USA/WA-S1647/2020	481
USA/WA-S1635/2020	481
USA/WA-S1876/2020	481
USA/WA-S1888/2020	481
USA/WA-S1355/2020	481
USA/WA-S1457/2020	481
USA/WA-S1465/2020	481
USA/WA-S1446/2020	481
USA/WA-S1452/2020	481
USA/WA-S1461/2020	481
USA/WA-S1640/2020	481
USA/WA-S1639/2020	481
USA/WA-S1648/2020	481
USA/WA-S1656/2020	481
USA/WA-S1651/2020	481
USA/WA-S1665/2020	481
USA/WA-S1887/2020	481
USA/WA-S2550/2020	481
USA/WA-S2545/2020	481
USA/WA-S2555/2020	481
USA/WA-UW-11193/2020	481
USA/WA-S2559/2020	481
USA/WA-UW-11278/2020	481
USA/WA-S2143/2020	482
USA/WA-S2838/2020	483
USA/WA-S2843/2020	483
USA/WA-S2858/2020	483
USA/WA-S2844/2020	483
USA/WA-UW-26868/2020	484
USA/WA-S1337/2020	485
USA/WA-S996/2020	486
USA/WA-S1268/2020	486
USA/WA-UW-6767/2020	487
USA/WA-UW-6589/2020	488
USA/WA-UW-5382/2020	488
USA/WA-UW-6701/2020	488
USA/WA-UW-3812/2020	489
USA/WA-UW-4615/2020	490
USA/WA-UW-3030/2020	491
USA/WA-UW-4752/2020	492
USA/WA-UW-4618/2020	493
USA/WA-S514/2020	494
USA/WA-UW-2603/2020	495
USA/WA-S470/2020	496
USA/WA-UW-5359/2020	496
USA/WA-S613/2020	497
USA/WA-UW-7776/2020	497
USA/WA-UW-6413/2020	498
USA/WA-S591/2020	499
USA/WA-UW-6439/2020	500
USA/WA-UW-4892/2020	501
USA/WA-UW-4705/2020	502
USA/WA-S677/2020	502
USA/WA-UW-4664/2020	502
USA/WA-S678/2020	502
USA/WA-UW-4660/2020	503
USA/WA-S676/2020	503
USA/WA-S639/2020	504
USA/WA-S878/2020	505
USA/WA-S605/2020	506
USA/WA-S625/2020	507
USA/WA-S616/2020	508
USA/WA-S1441/2020	509
USA/WA-S1421/2020	510
USA/WA-S1424/2020	511
USA/WA-S1425/2020	511
USA/WA-S2766/2020	512
USA/WA-UW-13332/2020	512
USA/WA-UW-13088/2020	512
